num_peptides,max_peptides_per_pool,num_replicates,allow_extra_pools,precision,recall,f1,num_pools,num_violations
600,99,3,True,0.571,0.751,0.640,88,0
600,99,3,False,0.047,0.039,0.042,21,20446
600,99,4,False,0.134,0.156,0.140,28,39076
600,99,5,False,0.244,0.300,0.263,35,62282
600,100,2,True,0.189,0.306,0.231,56,0
600,100,2,False,0.050,0.026,0.033,12,9804
600,100,3,True,0.609,0.799,0.679,88,0
600,100,3,False,0.053,0.041,0.046,18,27690
600,100,4,False,0.136,0.139,0.136,24,52222
600,100,5,False,0.149,0.192,0.160,30,83146
600,101,2,True,0.195,0.312,0.239,56,0
600,101,2,False,0.036,0.036,0.035,12,9694
600,101,3,True,0.628,0.817,0.701,88,0
600,101,3,False,0.100,0.080,0.087,18,27676
600,101,4,False,0.096,0.114,0.102,24,52472
600,101,5,False,0.150,0.171,0.154,30,82954
600,102,2,True,0.211,0.333,0.257,56,0
600,102,2,False,0.047,0.028,0.034,12,9624
600,102,3,True,0.566,0.703,0.619,88,0
600,102,3,False,0.056,0.050,0.050,18,27582
600,102,4,False,0.149,0.167,0.152,24,52586
600,102,5,False,0.107,0.099,0.102,30,83122
600,103,2,True,0.201,0.317,0.245,56,0
600,103,2,False,0.052,0.041,0.044,12,9738
600,103,3,True,0.565,0.769,0.640,88,0
600,103,3,False,0.077,0.066,0.070,18,27602
600,103,4,False,0.108,0.123,0.111,24,52422
600,103,5,False,0.237,0.256,0.244,30,83164
600,104,2,True,0.198,0.311,0.241,56,0
600,104,2,False,0.047,0.029,0.035,12,9770
600,104,3,True,0.581,0.803,0.666,88,0
600,104,3,False,0.062,0.046,0.052,18,27644
600,104,4,False,0.129,0.119,0.119,24,52682
600,104,5,False,0.151,0.213,0.171,30,83036
600,105,2,True,0.179,0.267,0.213,56,0
600,105,2,False,0.063,0.048,0.053,12,9712
600,105,3,True,0.566,0.779,0.648,88,0
600,105,3,False,0.088,0.079,0.082,18,27888
600,105,4,False,0.138,0.129,0.129,24,52540
600,105,5,False,0.155,0.186,0.163,30,83122
600,106,2,True,0.175,0.254,0.205,56,0
600,106,2,False,0.031,0.023,0.025,12,9548
600,106,3,True,0.583,0.754,0.646,88,0
600,106,3,False,0.038,0.034,0.035,18,27724
600,106,4,False,0.116,0.118,0.115,24,52456
600,106,5,False,0.142,0.194,0.158,30,83336
600,107,2,True,0.187,0.304,0.228,56,0
600,107,2,False,0.052,0.033,0.040,12,9886
600,107,3,True,0.627,0.785,0.688,88,0
600,107,3,False,0.065,0.071,0.066,18,27888
600,107,4,False,0.134,0.144,0.135,24,52578
600,107,5,False,0.137,0.186,0.155,30,82872
600,108,2,True,0.194,0.285,0.229,56,0
600,108,2,False,0.072,0.052,0.058,12,9784
600,108,3,True,0.559,0.739,0.626,88,0
600,108,3,False,0.078,0.069,0.071,18,27792
600,108,4,False,0.091,0.084,0.087,24,52622
600,108,5,False,0.192,0.236,0.204,30,83046
600,109,2,True,0.191,0.296,0.231,56,0
600,109,2,False,0.082,0.051,0.060,12,9648
600,109,3,True,0.554,0.749,0.627,88,0
600,109,3,False,0.066,0.057,0.060,18,27908
600,109,4,False,0.142,0.171,0.148,24,52210
600,109,5,False,0.121,0.142,0.129,30,83140
600,110,2,True,0.194,0.283,0.229,56,0
600,110,2,False,0.033,0.019,0.024,12,9750
600,110,3,True,0.586,0.781,0.660,88,0
600,110,3,False,0.075,0.062,0.067,18,27792
600,110,4,False,0.115,0.110,0.111,24,52554
600,110,5,False,0.146,0.167,0.150,30,83118
600,111,2,True,0.194,0.299,0.232,56,0
600,111,2,False,0.047,0.032,0.037,12,9852
600,111,3,True,0.518,0.742,0.604,88,0
600,111,3,False,0.069,0.053,0.059,18,27536
600,111,4,False,0.104,0.096,0.098,24,52462
600,111,5,False,0.147,0.176,0.155,30,83010
600,112,2,True,0.191,0.315,0.235,56,0
600,112,2,False,0.068,0.043,0.052,12,9764
600,112,3,True,0.618,0.780,0.680,88,0
600,112,3,False,0.120,0.104,0.109,18,27778
600,112,4,False,0.159,0.170,0.160,24,52470
600,112,5,False,0.151,0.177,0.159,30,82752
600,113,2,True,0.236,0.389,0.292,56,0
600,113,2,False,0.073,0.045,0.054,12,9706
600,113,3,True,0.575,0.767,0.646,88,0
600,113,3,False,0.060,0.053,0.056,18,27732
600,113,4,False,0.112,0.115,0.110,24,52226
600,113,5,False,0.153,0.165,0.157,30,83336
600,114,2,True,0.220,0.347,0.267,56,0
600,114,2,False,0.028,0.022,0.024,12,9638
600,114,3,True,0.563,0.784,0.646,88,0
600,114,3,False,0.083,0.073,0.077,18,27750
600,114,4,False,0.151,0.145,0.145,24,52632
600,114,5,False,0.147,0.166,0.153,30,83124
600,115,2,True,0.192,0.304,0.234,56,0
600,115,2,False,0.053,0.031,0.038,12,9818
600,115,3,True,0.594,0.779,0.665,88,0
600,115,3,False,0.051,0.042,0.045,18,27598
600,115,4,False,0.097,0.108,0.100,24,52670
600,115,5,False,0.184,0.216,0.194,30,82928
600,116,2,True,0.185,0.318,0.231,56,0
600,116,2,False,0.030,0.024,0.027,12,9598
600,116,3,True,0.612,0.765,0.670,88,0
600,116,3,False,0.073,0.056,0.061,18,27448
600,116,4,False,0.142,0.142,0.138,24,52728
600,116,5,False,0.158,0.198,0.165,30,83052
600,117,2,True,0.219,0.369,0.272,56,0
600,117,2,False,0.050,0.039,0.043,12,9828
600,117,3,True,0.560,0.772,0.637,88,0
600,117,3,False,0.063,0.054,0.056,18,27780
600,117,4,False,0.072,0.056,0.062,24,52276
600,117,5,False,0.154,0.182,0.163,30,82972
600,118,2,True,0.226,0.387,0.282,56,0
600,118,2,False,0.043,0.036,0.037,12,9746
600,118,3,True,0.609,0.834,0.692,88,0
600,118,3,False,0.094,0.076,0.083,18,27836
600,118,4,False,0.096,0.086,0.090,24,52524
600,118,5,False,0.174,0.221,0.192,30,83082
600,119,2,True,0.187,0.295,0.228,56,0
600,119,2,False,0.033,0.022,0.026,12,9932
600,119,3,True,0.587,0.756,0.650,88,0
600,119,3,False,0.088,0.073,0.078,18,27580
600,119,4,False,0.120,0.147,0.129,24,52726
600,119,5,False,0.128,0.148,0.134,30,82928
800,17,2,True,0.350,0.554,0.428,96,0
800,17,2,False,0.297,0.485,0.367,96,0
800,18,2,True,0.250,0.411,0.310,90,0
800,18,2,False,0.246,0.425,0.310,90,0
800,19,2,True,0.234,0.380,0.288,86,0
800,19,2,False,0.245,0.413,0.305,86,0
800,20,2,True,0.257,0.452,0.325,80,0
800,20,2,False,0.254,0.422,0.314,80,0
800,21,2,True,0.256,0.426,0.317,78,0
800,21,2,False,0.254,0.408,0.311,78,0
800,22,2,True,0.188,0.298,0.229,74,0
800,22,2,False,0.222,0.360,0.274,74,0
800,23,2,True,0.203,0.330,0.250,70,0
800,23,2,False,0.191,0.311,0.236,70,0
800,24,2,True,0.191,0.283,0.227,68,0
800,24,2,False,0.180,0.283,0.218,68,0
800,25,2,True,0.145,0.211,0.171,65,0
800,25,2,False,0.179,0.268,0.213,64,0
800,25,3,False,0.498,0.695,0.571,96,160
800,26,2,True,0.146,0.213,0.172,63,0
800,26,2,False,0.170,0.258,0.204,62,0
800,26,3,True,0.514,0.668,0.572,96,0
800,26,3,False,0.459,0.638,0.524,93,148
800,27,2,True,0.148,0.211,0.173,60,0
800,27,2,False,0.163,0.259,0.199,60,0
800,27,3,True,0.471,0.652,0.538,93,0
800,27,3,False,0.442,0.619,0.506,90,98
800,28,2,True,0.164,0.221,0.187,58,0
800,28,2,False,0.141,0.200,0.165,58,0
800,28,3,True,0.462,0.586,0.508,90,0
800,28,3,False,0.449,0.610,0.509,87,144
800,29,2,True,0.123,0.168,0.141,57,0
800,29,2,False,0.134,0.187,0.155,56,54
800,29,3,True,0.448,0.612,0.508,89,0
800,29,3,False,0.423,0.562,0.475,84,296
800,30,2,True,0.172,0.275,0.209,57,0
800,30,2,False,0.166,0.225,0.190,54,160
800,30,3,True,0.490,0.642,0.547,90,0
800,30,3,False,0.402,0.541,0.452,81,556
800,31,2,True,0.135,0.181,0.154,57,0
800,31,2,False,0.136,0.191,0.158,52,258
800,31,3,True,0.456,0.646,0.524,90,0
800,31,3,False,0.407,0.577,0.470,78,892
800,32,2,True,0.176,0.255,0.207,57,0
800,32,2,False,0.121,0.159,0.137,50,398
800,32,3,True,0.434,0.593,0.492,91,0
800,32,3,False,0.411,0.537,0.458,75,1272
800,33,2,True,0.139,0.191,0.160,57,0
800,33,2,False,0.114,0.139,0.125,50,392
800,33,3,True,0.431,0.584,0.487,91,0
800,33,3,False,0.386,0.490,0.427,75,1274
800,34,2,True,0.113,0.168,0.134,58,0
800,34,2,False,0.117,0.154,0.132,48,544
800,34,3,True,0.491,0.667,0.558,94,0
800,34,3,False,0.397,0.509,0.440,72,1728
800,34,4,False,0.615,0.743,0.664,96,3602
800,35,2,True,0.155,0.219,0.180,58,0
800,35,2,False,0.138,0.172,0.152,46,676
800,35,3,True,0.465,0.646,0.532,95,0
800,35,3,False,0.323,0.422,0.359,69,2042
800,35,4,False,0.547,0.674,0.595,92,4430
800,36,2,True,0.148,0.201,0.169,58,0
800,36,2,False,0.133,0.171,0.148,46,660
800,36,3,True,0.465,0.629,0.526,95,0
800,36,3,False,0.362,0.449,0.396,69,2064
800,36,4,False,0.548,0.684,0.599,92,4354
800,37,2,True,0.139,0.203,0.164,59,0
800,37,2,False,0.112,0.144,0.125,44,836
800,37,3,True,0.472,0.642,0.536,96,0
800,37,3,False,0.285,0.423,0.338,66,2530
800,37,4,False,0.558,0.689,0.607,88,5456
800,38,2,True,0.145,0.200,0.168,59,0
800,38,2,False,0.116,0.145,0.128,44,838
800,38,3,True,0.401,0.633,0.486,96,0
800,38,3,False,0.312,0.462,0.368,66,2588
800,38,4,False,0.552,0.678,0.600,88,5212
800,39,2,True,0.164,0.247,0.197,60,0
800,39,2,False,0.080,0.095,0.086,42,1020
800,39,3,True,0.460,0.627,0.523,96,0
800,39,3,False,0.317,0.443,0.366,63,3154
800,39,4,False,0.530,0.643,0.573,84,6392
800,40,2,True,0.142,0.208,0.167,60,0
800,40,2,False,0.090,0.120,0.102,40,1160
800,40,3,True,0.474,0.652,0.540,96,0
800,40,3,False,0.258,0.367,0.298,60,3560
800,40,4,False,0.421,0.567,0.475,80,7196
800,41,2,True,0.165,0.246,0.197,60,0
800,41,2,False,0.125,0.149,0.135,40,1272
800,41,3,True,0.459,0.634,0.524,96,0
800,41,3,False,0.209,0.316,0.249,60,3570
800,41,4,False,0.472,0.574,0.513,80,7230
800,42,2,True,0.161,0.223,0.186,60,0
800,42,2,False,0.124,0.156,0.137,40,1170
800,42,3,True,0.493,0.642,0.548,96,0
800,42,3,False,0.195,0.319,0.238,60,3496
800,42,4,False,0.492,0.620,0.542,80,7250
800,43,2,True,0.160,0.235,0.189,62,0
800,43,2,False,0.113,0.125,0.117,38,1454
800,43,3,True,0.441,0.658,0.519,96,0
800,43,3,False,0.216,0.323,0.254,57,4274
800,43,4,False,0.412,0.545,0.461,76,8592
800,43,5,False,0.624,0.737,0.668,95,14132
800,44,2,True,0.184,0.269,0.217,62,0
800,44,2,False,0.113,0.138,0.122,38,1388
800,44,3,True,0.447,0.610,0.506,96,0
800,44,3,False,0.235,0.353,0.280,57,4234
800,44,4,False,0.456,0.554,0.494,76,8686
800,44,5,False,0.623,0.743,0.670,95,14188
800,45,2,True,0.166,0.243,0.196,63,0
800,45,2,False,0.081,0.077,0.078,36,1720
800,45,3,True,0.490,0.658,0.553,96,0
800,45,3,False,0.227,0.327,0.265,54,4888
800,45,4,False,0.411,0.516,0.452,72,9600
800,45,5,False,0.611,0.704,0.649,90,16044
800,46,2,True,0.189,0.283,0.225,63,0
800,46,2,False,0.111,0.121,0.114,36,1624
800,46,3,True,0.496,0.678,0.564,96,0
800,46,3,False,0.163,0.242,0.191,54,4752
800,46,4,False,0.379,0.475,0.415,72,9786
800,46,5,False,0.626,0.749,0.673,90,16182
800,47,2,True,0.146,0.202,0.168,63,0
800,47,2,False,0.075,0.084,0.079,36,1742
800,47,3,True,0.423,0.609,0.492,96,0
800,47,3,False,0.184,0.267,0.215,54,4756
800,47,4,False,0.440,0.555,0.485,72,9598
800,47,5,False,0.613,0.725,0.656,90,16056
800,48,2,True,0.177,0.270,0.212,64,0
800,48,2,False,0.093,0.092,0.092,34,2014
800,48,3,True,0.457,0.638,0.522,96,0
800,48,3,False,0.201,0.253,0.219,51,5706
800,48,4,False,0.399,0.491,0.435,68,11382
800,48,5,False,0.588,0.689,0.629,85,18714
800,49,2,True,0.143,0.219,0.171,64,0
800,49,2,False,0.087,0.100,0.093,34,2004
800,49,3,True,0.457,0.661,0.534,96,0
800,49,3,False,0.184,0.287,0.221,51,5722
800,49,4,False,0.391,0.476,0.426,68,11474
800,49,5,False,0.562,0.659,0.599,85,18880
800,50,2,True,0.164,0.279,0.204,64,0
800,50,2,False,0.105,0.120,0.111,32,2224
800,50,3,True,0.477,0.609,0.527,96,0
800,50,3,False,0.164,0.235,0.190,48,6378
800,50,4,False,0.392,0.493,0.430,64,12972
800,50,5,False,0.547,0.602,0.570,80,20856
800,51,2,True,0.152,0.220,0.179,64,0
800,51,2,False,0.079,0.083,0.079,32,2250
800,51,3,True,0.481,0.664,0.552,96,0
800,51,3,False,0.169,0.248,0.197,48,6634
800,51,4,False,0.401,0.470,0.428,64,12968
800,51,5,False,0.527,0.627,0.565,80,21116
800,52,2,True,0.158,0.215,0.180,64,0
800,52,2,False,0.099,0.114,0.104,32,2320
800,52,3,True,0.451,0.623,0.514,96,0
800,52,3,False,0.145,0.213,0.169,48,6450
800,52,4,False,0.391,0.471,0.421,64,12764
800,52,5,False,0.466,0.586,0.511,80,21120
800,53,2,True,0.183,0.272,0.218,64,0
800,53,2,False,0.070,0.079,0.073,32,2290
800,53,3,True,0.478,0.673,0.549,96,0
800,53,3,False,0.192,0.262,0.215,48,6320
800,53,4,False,0.402,0.494,0.438,64,12932
800,53,5,False,0.581,0.657,0.611,80,21308
800,54,2,True,0.164,0.241,0.194,64,0
800,54,2,False,0.081,0.080,0.079,30,2622
800,54,3,True,0.491,0.682,0.562,96,0
800,54,3,False,0.147,0.214,0.171,45,7524
800,54,4,False,0.346,0.441,0.383,60,15214
800,54,5,False,0.508,0.622,0.551,75,24722
800,55,2,True,0.171,0.268,0.207,64,0
800,55,2,False,0.068,0.067,0.067,30,2640
800,55,3,True,0.489,0.650,0.551,96,0
800,55,3,False,0.151,0.205,0.170,45,7574
800,55,4,False,0.385,0.455,0.413,60,15290
800,55,5,False,0.507,0.603,0.545,75,24756
800,56,2,True,0.192,0.299,0.232,64,0
800,56,2,False,0.073,0.079,0.074,30,2760
800,56,3,True,0.506,0.672,0.567,96,0
800,56,3,False,0.172,0.244,0.198,45,7624
800,56,4,False,0.251,0.352,0.289,60,15212
800,56,5,False,0.447,0.595,0.503,75,24622
800,57,2,True,0.179,0.271,0.214,64,0
800,57,2,False,0.061,0.064,0.061,30,2610
800,57,3,True,0.497,0.657,0.559,96,0
800,57,3,False,0.151,0.193,0.168,45,7536
800,57,4,False,0.320,0.413,0.354,60,15112
800,57,5,False,0.459,0.547,0.490,75,24714
800,58,2,True,0.195,0.291,0.232,64,0
800,58,2,False,0.059,0.054,0.055,28,3190
800,58,3,True,0.433,0.614,0.500,96,0
800,58,3,False,0.119,0.143,0.129,42,9048
800,58,4,False,0.260,0.316,0.283,56,17610
800,58,5,False,0.405,0.520,0.447,70,28456
800,59,2,True,0.160,0.230,0.187,64,0
800,59,2,False,0.074,0.082,0.077,28,3120
800,59,3,True,0.469,0.645,0.534,96,0
800,59,3,False,0.132,0.171,0.146,42,9010
800,59,4,False,0.343,0.430,0.376,56,17516
800,59,5,False,0.417,0.502,0.450,70,28814
800,60,2,True,0.162,0.248,0.194,64,0
800,60,2,False,0.079,0.076,0.077,28,3110
800,60,3,True,0.477,0.656,0.544,96,0
800,60,3,False,0.125,0.150,0.135,42,8924
800,60,4,False,0.277,0.402,0.326,56,17598
800,60,5,False,0.442,0.542,0.480,70,28622
800,61,2,True,0.193,0.274,0.225,64,0
800,61,2,False,0.052,0.049,0.050,28,3026
800,61,3,True,0.442,0.603,0.502,96,0
800,61,3,False,0.138,0.177,0.154,42,8998
800,61,4,False,0.366,0.421,0.387,56,17482
800,61,5,False,0.425,0.527,0.466,70,28464
800,62,2,True,0.189,0.270,0.221,64,0
800,62,2,False,0.060,0.053,0.055,26,3632
800,62,3,True,0.477,0.678,0.549,96,0
800,62,3,False,0.124,0.165,0.138,39,10544
800,62,4,False,0.236,0.336,0.271,52,20278
800,62,5,False,0.403,0.473,0.431,65,33082
800,63,2,True,0.190,0.287,0.227,64,0
800,63,2,False,0.067,0.061,0.063,26,3456
800,63,3,True,0.442,0.652,0.518,96,0
800,63,3,False,0.126,0.148,0.135,39,10622
800,63,4,False,0.255,0.335,0.285,52,20422
800,63,5,False,0.381,0.477,0.417,65,33266
800,64,2,True,0.146,0.216,0.173,64,0
800,64,2,False,0.081,0.069,0.073,26,3540
800,64,3,True,0.462,0.644,0.528,96,0
800,64,3,False,0.124,0.152,0.134,39,10530
800,64,4,False,0.219,0.332,0.261,52,20506
800,64,5,False,0.414,0.499,0.448,65,33390
800,65,2,True,0.190,0.287,0.228,64,0
800,65,2,False,0.066,0.070,0.067,26,3606
800,65,3,True,0.445,0.651,0.521,96,0
800,65,3,False,0.137,0.178,0.152,39,10314
800,65,4,False,0.208,0.304,0.244,52,20572
800,65,5,False,0.428,0.532,0.468,65,33344
800,66,2,True,0.158,0.232,0.187,64,0
800,66,2,False,0.093,0.088,0.089,26,3586
800,66,3,True,0.503,0.693,0.574,96,0
800,66,3,False,0.131,0.176,0.147,39,10472
800,66,4,False,0.265,0.392,0.312,52,20186
800,66,5,False,0.444,0.531,0.478,65,33006
800,67,2,True,0.175,0.289,0.217,64,0
800,67,2,False,0.054,0.050,0.051,24,4172
800,67,3,True,0.462,0.637,0.526,96,0
800,67,3,False,0.122,0.143,0.131,36,12638
800,67,4,False,0.158,0.225,0.181,48,24172
800,67,5,False,0.384,0.453,0.410,60,39166
800,68,2,True,0.177,0.244,0.204,64,0
800,68,2,False,0.054,0.046,0.049,24,4270
800,68,3,True,0.469,0.649,0.536,96,0
800,68,3,False,0.144,0.180,0.158,36,12502
800,68,4,False,0.227,0.315,0.261,48,24110
800,68,5,False,0.346,0.449,0.384,60,39088
800,69,2,True,0.162,0.254,0.197,64,0
800,69,2,False,0.080,0.079,0.078,24,4278
800,69,3,True,0.451,0.648,0.525,96,0
800,69,3,False,0.108,0.114,0.109,36,12424
800,69,4,False,0.185,0.271,0.216,48,24118
800,69,5,False,0.392,0.467,0.420,60,39044
800,70,2,True,0.170,0.254,0.202,64,0
800,70,2,False,0.075,0.074,0.072,24,4268
800,70,3,True,0.439,0.605,0.499,96,0
800,70,3,False,0.093,0.095,0.094,36,12324
800,70,4,False,0.221,0.312,0.255,48,24276
800,70,5,False,0.364,0.412,0.383,60,39206
800,71,2,True,0.196,0.285,0.231,64,0
800,71,2,False,0.071,0.067,0.068,24,4266
800,71,3,True,0.471,0.609,0.522,96,0
800,71,3,False,0.105,0.120,0.111,36,12388
800,71,4,False,0.224,0.306,0.255,48,24184
800,71,5,False,0.374,0.443,0.401,60,39186
800,72,2,True,0.179,0.272,0.214,64,0
800,72,2,False,0.087,0.072,0.077,24,4300
800,72,3,True,0.468,0.617,0.525,96,0
800,72,3,False,0.120,0.122,0.119,36,12530
800,72,4,False,0.208,0.282,0.233,48,24238
800,72,5,False,0.378,0.450,0.405,60,38926
800,73,2,True,0.193,0.291,0.230,64,0
800,73,2,False,0.054,0.042,0.047,22,5050
800,73,3,True,0.487,0.677,0.557,96,0
800,73,3,False,0.099,0.101,0.099,33,14840
800,73,4,False,0.181,0.250,0.205,44,28554
800,73,5,False,0.349,0.423,0.379,55,46758
800,74,2,True,0.204,0.302,0.243,64,0
800,74,2,False,0.052,0.039,0.044,22,5288
800,74,3,True,0.519,0.675,0.578,96,0
800,74,3,False,0.098,0.107,0.100,33,14900
800,74,4,False,0.214,0.289,0.243,44,28624
800,74,5,False,0.358,0.415,0.381,55,46774
800,75,2,True,0.178,0.278,0.215,64,0
800,75,2,False,0.083,0.073,0.076,22,5020
800,75,3,True,0.469,0.659,0.540,96,0
800,75,3,False,0.144,0.158,0.148,33,15014
800,75,4,False,0.182,0.253,0.209,44,28972
800,75,5,False,0.340,0.425,0.372,55,46382
800,76,2,True,0.163,0.235,0.190,64,0
800,76,2,False,0.068,0.058,0.061,22,5090
800,76,3,True,0.506,0.664,0.567,96,0
800,76,3,False,0.118,0.127,0.119,33,14758
800,76,4,False,0.174,0.238,0.198,44,28508
800,76,5,False,0.305,0.409,0.345,55,46690
800,77,2,True,0.144,0.213,0.171,64,0
800,77,2,False,0.036,0.026,0.030,22,5096
800,77,3,True,0.460,0.635,0.525,96,0
800,77,3,False,0.099,0.106,0.101,33,14854
800,77,4,False,0.160,0.205,0.178,44,28416
800,77,5,False,0.344,0.416,0.371,55,46618
800,78,2,True,0.175,0.271,0.211,64,0
800,78,2,False,0.075,0.058,0.064,22,5006
800,78,3,True,0.488,0.666,0.554,96,0
800,78,3,False,0.079,0.083,0.079,33,14696
800,78,4,False,0.142,0.184,0.159,44,28900
800,78,5,False,0.317,0.431,0.361,55,46916
800,79,2,True,0.166,0.240,0.195,64,0
800,79,2,False,0.065,0.064,0.063,22,5100
800,79,3,True,0.426,0.603,0.493,96,0
800,79,3,False,0.114,0.137,0.121,33,14740
800,79,4,False,0.156,0.179,0.164,44,28640
800,79,5,False,0.312,0.379,0.336,55,46640
800,80,2,True,0.202,0.309,0.243,64,0
800,80,2,False,0.070,0.060,0.064,20,6052
800,80,3,True,0.461,0.647,0.531,96,0
800,80,3,False,0.113,0.118,0.114,30,18010
800,80,4,False,0.155,0.170,0.161,40,34594
800,80,5,False,0.304,0.340,0.318,50,56244
800,81,2,True,0.201,0.285,0.234,64,0
800,81,2,False,0.058,0.049,0.053,20,6272
800,81,3,True,0.411,0.595,0.478,96,0
800,81,3,False,0.108,0.114,0.110,30,17854
800,81,4,False,0.148,0.187,0.161,40,34876
800,81,5,False,0.242,0.342,0.280,50,56022
800,82,2,True,0.134,0.208,0.161,64,0
800,82,2,False,0.066,0.054,0.058,20,6206
800,82,3,True,0.458,0.629,0.521,96,0
800,82,3,False,0.105,0.117,0.109,30,17910
800,82,4,False,0.173,0.211,0.186,40,34578
800,82,5,False,0.232,0.286,0.253,50,56478
800,83,2,True,0.158,0.221,0.183,64,0
800,83,2,False,0.068,0.055,0.059,20,6322
800,83,3,True,0.499,0.684,0.568,96,0
800,83,3,False,0.091,0.091,0.090,30,17952
800,83,4,False,0.186,0.227,0.201,40,35010
800,83,5,False,0.309,0.356,0.329,50,56064
800,84,2,True,0.172,0.243,0.200,64,0
800,84,2,False,0.064,0.059,0.060,20,6138
800,84,3,True,0.473,0.684,0.552,96,0
800,84,3,False,0.121,0.142,0.129,30,17896
800,84,4,False,0.144,0.188,0.158,40,34806
800,84,5,False,0.244,0.305,0.267,50,56110
800,85,2,True,0.172,0.266,0.207,64,0
800,85,2,False,0.066,0.052,0.056,20,6132
800,85,3,True,0.470,0.663,0.540,96,0
800,85,3,False,0.135,0.152,0.141,30,17884
800,85,4,False,0.184,0.232,0.201,40,34722
800,85,5,False,0.230,0.328,0.264,50,55874
800,86,2,True,0.209,0.322,0.251,64,0
800,86,2,False,0.061,0.045,0.050,20,6242
800,86,3,True,0.446,0.627,0.511,96,0
800,86,3,False,0.097,0.098,0.095,30,17908
800,86,4,False,0.162,0.184,0.170,40,35094
800,86,5,False,0.301,0.368,0.329,50,56446
800,87,2,True,0.168,0.243,0.197,64,0
800,87,2,False,0.069,0.059,0.063,20,6310
800,87,3,True,0.472,0.635,0.537,96,0
800,87,3,False,0.119,0.133,0.123,30,17722
800,87,4,False,0.136,0.164,0.144,40,34700
800,87,5,False,0.215,0.279,0.240,50,56380
800,88,2,True,0.160,0.250,0.194,64,0
800,88,2,False,0.045,0.033,0.037,20,6314
800,88,3,True,0.452,0.603,0.509,96,0
800,88,3,False,0.069,0.064,0.066,30,18146
800,88,4,False,0.135,0.149,0.139,40,34622
800,88,5,False,0.263,0.322,0.286,50,56312
800,89,2,True,0.180,0.264,0.213,64,0
800,89,2,False,0.089,0.069,0.076,18,7652
800,89,3,True,0.465,0.643,0.530,96,0
800,89,3,False,0.103,0.103,0.101,27,22318
800,89,4,False,0.161,0.182,0.168,36,42842
800,89,5,False,0.286,0.313,0.296,45,69276
800,90,2,True,0.182,0.277,0.218,64,0
800,90,2,False,0.059,0.041,0.047,18,7634
800,90,3,True,0.452,0.646,0.525,96,0
800,90,3,False,0.110,0.106,0.105,27,22202
800,90,4,False,0.127,0.147,0.135,36,42904
800,90,5,False,0.195,0.283,0.227,45,68724
800,91,2,True,0.164,0.229,0.190,64,0
800,91,2,False,0.059,0.046,0.051,18,7746
800,91,3,True,0.442,0.611,0.504,96,0
800,91,3,False,0.087,0.076,0.080,27,22332
800,91,4,False,0.172,0.195,0.180,36,42850
800,91,5,False,0.231,0.301,0.257,45,69318
800,92,2,True,0.156,0.244,0.189,64,0
800,92,2,False,0.052,0.035,0.042,18,7812
800,92,3,True,0.453,0.631,0.517,96,0
800,92,3,False,0.072,0.064,0.065,27,22080
800,92,4,False,0.153,0.197,0.166,36,42956
800,92,5,False,0.242,0.338,0.277,45,68808
800,93,2,True,0.164,0.234,0.192,64,0
800,93,2,False,0.056,0.046,0.050,18,7690
800,93,3,True,0.476,0.638,0.538,96,0
800,93,3,False,0.096,0.080,0.087,27,22138
800,93,4,False,0.110,0.115,0.111,36,42938
800,93,5,False,0.195,0.222,0.206,45,68710
800,94,2,True,0.209,0.329,0.254,64,0
800,94,2,False,0.028,0.022,0.024,18,7722
800,94,3,True,0.487,0.662,0.551,96,0
800,94,3,False,0.084,0.069,0.074,27,22264
800,94,4,False,0.157,0.192,0.169,36,42974
800,94,5,False,0.243,0.313,0.270,45,69024
800,95,2,True,0.169,0.246,0.199,64,0
800,95,2,False,0.060,0.046,0.052,18,7600
800,95,3,True,0.437,0.606,0.502,96,0
800,95,3,False,0.074,0.060,0.065,27,22308
800,95,4,False,0.149,0.164,0.153,36,42856
800,95,5,False,0.220,0.318,0.257,45,69134
800,96,2,True,0.205,0.296,0.240,64,0
800,96,2,False,0.068,0.048,0.055,18,7652
800,96,3,True,0.425,0.610,0.494,96,0
800,96,3,False,0.093,0.077,0.083,27,22390
800,96,4,False,0.118,0.140,0.126,36,42814
800,96,5,False,0.223,0.315,0.255,45,69284
800,97,2,True,0.169,0.256,0.202,64,0
800,97,2,False,0.084,0.061,0.069,18,7656
800,97,3,True,0.477,0.667,0.547,96,0
800,97,3,False,0.069,0.067,0.067,27,22094
800,97,4,False,0.156,0.176,0.163,36,42970
800,97,5,False,0.187,0.241,0.205,45,69172
800,98,2,True,0.180,0.263,0.212,64,0
800,98,2,False,0.053,0.036,0.042,18,7690
800,98,3,True,0.438,0.645,0.513,96,0
800,98,3,False,0.062,0.060,0.060,27,22114
800,98,4,False,0.137,0.133,0.132,36,42616
800,98,5,False,0.181,0.223,0.196,45,68748
800,99,2,True,0.183,0.253,0.212,64,0
800,99,2,False,0.056,0.046,0.050,18,7712
800,99,3,True,0.417,0.620,0.494,96,0
800,99,3,False,0.060,0.068,0.063,27,22102
800,99,4,False,0.104,0.140,0.116,36,42830
800,99,5,False,0.210,0.296,0.242,45,68528
800,100,2,True,0.178,0.280,0.215,64,0
800,100,2,False,0.076,0.041,0.052,16,9844
800,100,3,True,0.473,0.652,0.538,96,0
800,100,3,False,0.080,0.068,0.072,24,28238
800,100,4,False,0.110,0.122,0.113,32,53720
